geneID,ncbiID,FAS_F,FAS_B,gene1d_x,gene2d_x,gene2d_y,gene3d_x,gene3d_y,gene3d_z
gene_63,ncbi12637,0.7023578744309684,0.9766536040300758,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_64,ncbi12637,0.9917989913127836,0.8891899776768727,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_66,ncbi12637,0.1474657285007138,0.2057873957416602,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_68,ncbi12637,0.1175367940409948,0.0555436669107974,6.7524686,3.9970531,2.8551795,4.490398,7.719668,5.9496527
gene_69,ncbi12637,0.5787562394340846,0.606578714939593,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_71,ncbi12637,0.3369747203134041,0.406053484699905,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_74,ncbi12637,0.6325388613604512,0.7773142608902593,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_75,ncbi12637,0.6910066863050871,0.5772857550213996,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_79,ncbi12637,1.0,1.0,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_80,ncbi12637,0.6919199133235927,0.9024557212948898,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_81,ncbi12637,0.6122583878561129,0.7559266744374277,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_82,ncbi12637,1.0,1.0,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_84,ncbi12637,0.1410965237626442,0.2356350757184294,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_86,ncbi12637,1.0,1.0,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_87,ncbi12637,1.0,1.0,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_89,ncbi12637,1.0,1.0,8.23874,1.1159868,4.413054,4.422991,9.360146,4.8184276
gene_90,ncbi12637,0.5038431487993184,0.3568847652614105,8.189567,1.7984698,1.267925,3.2789788,8.4237385,6.397824
gene_92,ncbi12637,0.7056687921080617,0.9475812045163032,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_93,ncbi12637,0.2165866318478173,0.4885441460118627,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_96,ncbi12637,1.0,0.6920117541548801,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_99,ncbi12637,1.0,0.5634081914474114,8.73494,3.233221,3.3599167,4.7055187,8.508861,6.713508
gene_5,ncbi10116,1.0,1.0,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_7,ncbi10116,1.0,0.9573457798242332,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_8,ncbi10116,0.9119083204070948,0.9705579111912612,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_9,ncbi10116,1.0,0.812466653328636,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_10,ncbi10116,0.7846444904843256,0.4207627660174812,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_11,ncbi10116,1.0,1.0,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_14,ncbi10116,0.7617030096152598,0.9808553067471016,14.1564665,1.5018293,4.0728283,3.6164935,7.83086,4.44592
gene_18,ncbi10116,1.0,1.0,8.650636,3.00174,1.1161977,4.8716307,9.022034,6.454273
gene_20,ncbi10116,0.0879349757095397,0.2069450140178941,7.853529,1.5750967,4.7185416,4.3369303,9.057441,4.5271993
gene_22,ncbi10116,1.0,0.9650932373227544,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_30,ncbi10116,1.0,0.8217764474231344,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_32,ncbi10116,0.9991236850232892,1.0,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_34,ncbi10116,0.6473084726902155,0.6769799152441304,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_37,ncbi10116,0.5139723539992314,0.7169684554992546,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_39,ncbi10116,1.0,0.656518433891008,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_41,ncbi10116,1.0,0.661130999283579,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_42,ncbi10116,0.3220445847704382,0.579938941364535,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_44,ncbi10116,0.0353097666132369,0.036479690475476,7.5152645,2.5412471,2.959117,3.7585413,8.491365,5.666775
gene_45,ncbi10116,0.4351376091567384,0.0502737002223165,9.472496,2.0989556,4.422719,3.8510494,8.859487,4.5085936
gene_46,ncbi10116,1.0,0.6177914013354562,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_47,ncbi10116,0.6386028155029023,0.2220595705742855,11.203771,1.1855278,1.7171795,3.2921643,9.721654,5.167454
gene_48,ncbi10116,1.0,0.8372439433401224,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_52,ncbi10116,0.6911955420544521,0.9446182482525146,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_55,ncbi10116,1.0,1.0,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_59,ncbi10116,0.1470472442981435,0.5117016754993454,12.990289,4.1973433,1.9481895,4.7914014,7.009554,5.9205546
gene_63,ncbi10116,1.0,0.7413387212063083,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_66,ncbi10116,0.9659622305022344,1.0,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_70,ncbi10116,0.3553695476854873,0.7484047182158564,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_71,ncbi10116,0.376662657381901,0.3279289134676595,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_72,ncbi10116,0.8297477918417144,0.878650493680669,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_73,ncbi10116,0.7587570358098603,0.7314855706298272,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_75,ncbi10116,0.724122351133774,0.8491958156049824,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_76,ncbi10116,0.0684531722707,0.1259239468993207,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_80,ncbi10116,0.798608383436434,0.4685912098126302,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_84,ncbi10116,0.7543622895500564,0.5160494949637049,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_85,ncbi10116,0.6761077055829676,0.3556555639753854,8.811128,2.181206,0.6890196,4.2694225,9.82447,6.051608
gene_87,ncbi10116,1.0,0.6829098723015311,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_92,ncbi10116,0.5573567162323853,0.9813683855445908,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_97,ncbi10116,0.0449374252448347,0.2911273917347282,8.147828,1.4281749,1.0717843,3.3939013,9.551633,6.13381
gene_98,ncbi10116,1.0,0.9721981383177326,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_0,ncbi146272,0.1988677277902518,0.5835983015544253,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_1,ncbi146272,0.7610206140337836,1.0,11.039213,2.9269433,2.238917,3.4282787,7.363352,6.521697
gene_2,ncbi146272,1.0,1.0,8.516785,1.88552,0.70696056,4.5012608,9.749037,5.698814
gene_3,ncbi146272,0.649129469852103,0.7568266250199,8.598183,0.7010093,3.654048,4.880064,9.247072,5.8655105
gene_8,ncbi146272,0.950858756198602,1.0,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_10,ncbi146272,0.3406975880335384,0.6421094689998843,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_11,ncbi146272,0.0215409278253435,0.1499746747526432,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_12,ncbi146272,0.5407707497791463,0.1600819713388956,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_16,ncbi146272,0.0951735932974683,0.3690001422598345,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_19,ncbi146272,0.0774338280568891,0.0169037391235622,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_24,ncbi146272,1.0,1.0,7.1661844,3.611269,2.7079854,4.7506323,7.8992343,6.7293725
gene_26,ncbi146272,1.0,0.9106638588982788,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_30,ncbi146272,0.8415212684060008,1.0,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_31,ncbi146272,0.5083351485901249,0.3278049034762615,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_34,ncbi146272,0.0367961638404356,0.3612835655668903,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_35,ncbi146272,0.2180175145240012,0.327274088255819,12.813474,0.9491984,1.6298596,3.0630352,9.702727,5.3081617
gene_36,ncbi146272,0.5365333206626397,0.5749447697190386,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_44,ncbi146272,0.4100640458157862,0.2294787920823483,7.5152645,2.5412471,2.959117,3.7585413,8.491365,5.666775
gene_46,ncbi146272,0.8125869553998607,0.6395694610663889,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_47,ncbi146272,0.1208988494689369,0.0808724815093855,11.203771,1.1855278,1.7171795,3.2921643,9.721654,5.167454
gene_49,ncbi146272,0.7223497213405025,0.9955339496186888,13.815585,2.5996385,1.5170097,3.6506357,9.353295,5.452913
gene_50,ncbi146272,0.1105259747733988,0.1063734286945117,7.337438,2.138252,1.9798611,2.8215642,8.246683,5.8716254
gene_52,ncbi146272,1.0,0.9044225278296214,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_53,ncbi146272,0.963502614322332,0.8098573506801352,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_56,ncbi146272,1.0,1.0,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_57,ncbi146272,0.4620505945567262,0.7679574885870467,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_58,ncbi146272,0.7863720044643531,0.7032095268507652,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_60,ncbi146272,0.3072492512988233,0.3134092308510054,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_62,ncbi146272,0.295179024474884,0.0955953900681002,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_64,ncbi146272,0.7499599187335326,0.918439595182448,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_73,ncbi146272,0.7291618471915439,0.3291242678974899,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_74,ncbi146272,1.0,0.8568654304321424,4.572222,3.290073,4.6254044,5.2935867,8.687693,5.257769
gene_76,ncbi146272,0.7574939542968091,0.6137587655543341,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_80,ncbi146272,0.5027286765457168,0.0651318180476849,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_82,ncbi146272,0.2689396970745271,0.0447249156573618,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_85,ncbi146272,1.0,1.0,8.811128,2.181206,0.6890196,4.2694225,9.82447,6.051608
gene_87,ncbi146272,0.747967599870717,0.7143681594971892,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_88,ncbi146272,0.7741532445055612,0.7078111316997238,9.185683,2.260604,4.7476215,4.4280605,8.68937,4.1575603
gene_89,ncbi146272,0.0144624571595721,0.0814233498204217,8.23874,1.1159868,4.413054,4.422991,9.360146,4.8184276
gene_90,ncbi146272,1.0,1.0,8.189567,1.7984698,1.267925,3.2789788,8.4237385,6.397824
gene_91,ncbi146272,0.5834855932183315,0.5541380114029891,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_93,ncbi146272,0.5349828648052108,0.6534688551055629,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_95,ncbi146272,1.0,1.0,8.871607,2.8380466,0.81250346,4.8120403,9.539873,6.2292843
gene_96,ncbi146272,0.7419608887419162,0.6342437277261757,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_97,ncbi146272,0.2393182646329917,0.495905879782555,8.147828,1.4281749,1.0717843,3.3939013,9.551633,6.13381
gene_99,ncbi146272,0.9013390700162754,1.0,8.73494,3.233221,3.3599167,4.7055187,8.508861,6.713508
gene_1,ncbi11107,1.0,0.8819364014569286,11.039213,2.9269433,2.238917,3.4282787,7.363352,6.521697
gene_3,ncbi11107,1.0,0.8347024597451128,8.598183,0.7010093,3.654048,4.880064,9.247072,5.8655105
gene_7,ncbi11107,1.0,0.9738134297756428,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_9,ncbi11107,1.0,1.0,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_10,ncbi11107,0.077637051569214,0.1343947413641193,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_11,ncbi11107,1.0,1.0,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_14,ncbi11107,1.0,1.0,14.1564665,1.5018293,4.0728283,3.6164935,7.83086,4.44592
gene_17,ncbi11107,0.1981669979549515,0.1790394308881944,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_24,ncbi11107,1.0,0.657462212523297,7.1661844,3.611269,2.7079854,4.7506323,7.8992343,6.7293725
gene_26,ncbi11107,1.0,1.0,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_27,ncbi11107,0.4996079022246794,0.7448022193279958,7.693835,2.8682773,3.0415652,3.9382405,8.16623,6.1951914
gene_29,ncbi11107,0.6371226735500665,0.5904973520145943,7.941163,2.4321177,3.451729,4.0525246,7.9217443,5.544235
gene_32,ncbi11107,1.0,0.666277532830567,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_34,ncbi11107,0.0031345558078669,0.3096216221145287,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_36,ncbi11107,1.0,1.0,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_37,ncbi11107,0.613116010817311,0.6543247591263428,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_39,ncbi11107,1.0,0.9045526645949636,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_41,ncbi11107,1.0,1.0,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_42,ncbi11107,0.2668751751187794,0.3349580524878108,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_44,ncbi11107,0.7145864110421725,1.0,7.5152645,2.5412471,2.959117,3.7585413,8.491365,5.666775
gene_46,ncbi11107,0.7833375894032375,0.7346337317198821,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_51,ncbi11107,0.9591137305142432,0.724749924602309,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_53,ncbi11107,1.0,0.9695003517626104,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_54,ncbi11107,0.7440635004868947,0.4499471886327743,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_56,ncbi11107,0.575834938268629,0.4646049203209672,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_57,ncbi11107,0.365623520816365,0.1199008096472856,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_59,ncbi11107,0.4052972935066727,0.0606277044804177,12.990289,4.1973433,1.9481895,4.7914014,7.009554,5.9205546
gene_60,ncbi11107,1.0,1.0,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_61,ncbi11107,0.9945991995759172,0.9955000414885816,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_62,ncbi11107,1.0,0.7614039077312026,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_63,ncbi11107,1.0,0.8526093843010412,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_64,ncbi11107,0.5515515687598489,0.4554506368297918,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_65,ncbi11107,0.717481590984511,1.0,10.724085,0.89532214,2.2703698,4.1079416,9.142031,6.477188
gene_66,ncbi11107,0.2555085989003334,0.5086295428015033,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_67,ncbi11107,0.344702607109861,0.7408419151583665,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_68,ncbi11107,0.4522199144055269,0.8190966060705864,6.7524686,3.9970531,2.8551795,4.490398,7.719668,5.9496527
gene_69,ncbi11107,1.0,1.0,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_71,ncbi11107,0.2371766662784706,0.3563292068169031,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_72,ncbi11107,1.0,0.98537873475571,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_73,ncbi11107,1.0,1.0,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_75,ncbi11107,0.1733792130680681,0.3890920333794109,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_79,ncbi11107,1.0,1.0,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_80,ncbi11107,0.4648418419641745,0.5685064845712136,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_82,ncbi11107,0.6779335527130967,0.6288353573651961,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_84,ncbi11107,0.2034433129248547,0.2838957681303561,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_86,ncbi11107,1.0,0.728018092377382,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_87,ncbi11107,0.8962579498520704,0.4763441498633612,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_91,ncbi11107,0.4734624808054584,0.3387212409625461,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_92,ncbi11107,1.0,0.6856141167471138,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_93,ncbi11107,0.2078524439377424,0.5666192328336845,9.642303,2.5257912,4.20717,4.042684,8.151111,4.4147577
gene_94,ncbi11107,0.0249190964952916,0.130872629888087,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_96,ncbi11107,0.6864897147375092,0.3817406683281384,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_98,ncbi11107,0.3868745712434646,0.3122915523101531,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_99,ncbi11107,1.0,1.0,8.73494,3.233221,3.3599167,4.7055187,8.508861,6.713508
gene_2,ncbi5476,0.8368177402936993,0.5608435039265425,8.516785,1.88552,0.70696056,4.5012608,9.749037,5.698814
gene_5,ncbi5476,0.1147308330343317,0.173844293110254,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_6,ncbi5476,0.4910196662140837,0.8380084473685872,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_7,ncbi5476,1.0,0.9445703377859695,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_8,ncbi5476,0.669083232037803,0.3925478279775134,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_10,ncbi5476,1.0,1.0,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_11,ncbi5476,0.930771318187474,0.7406327834988887,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_18,ncbi5476,1.0,1.0,8.650636,3.00174,1.1161977,4.8716307,9.022034,6.454273
gene_22,ncbi5476,0.1978079686579157,0.1241588916982693,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_25,ncbi5476,0.3886754836235226,0.3842641800998614,8.478969,1.584925,0.7998588,3.8007853,9.843528,5.953625
gene_26,ncbi5476,0.993873415595738,0.9187403438902833,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_28,ncbi5476,0.6353266597788106,0.3693918996697377,5.4106693,3.4362347,1.1291466,5.649269,7.574838,5.9324384
gene_34,ncbi5476,0.5674602451853767,0.7958081244894211,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_35,ncbi5476,0.6962346304429918,0.2570955940810864,12.813474,0.9491984,1.6298596,3.0630352,9.702727,5.3081617
gene_36,ncbi5476,1.0,0.8316555441130777,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_39,ncbi5476,1.0,1.0,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_42,ncbi5476,0.8179267295697135,1.0,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_44,ncbi5476,1.0,0.8233136932190664,7.5152645,2.5412471,2.959117,3.7585413,8.491365,5.666775
gene_46,ncbi5476,0.1534501805151922,0.4581633305872332,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_49,ncbi5476,1.0,1.0,13.815585,2.5996385,1.5170097,3.6506357,9.353295,5.452913
gene_50,ncbi5476,0.228504699380822,0.428273786596733,7.337438,2.138252,1.9798611,2.8215642,8.246683,5.8716254
gene_51,ncbi5476,1.0,1.0,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_55,ncbi5476,0.1139757479731712,0.2659276668721044,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_56,ncbi5476,1.0,0.9356532779706698,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_60,ncbi5476,0.1931033780583144,0.5754573491350415,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_61,ncbi5476,0.5823548330799646,0.3191957956185782,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_67,ncbi5476,1.0,1.0,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_69,ncbi5476,0.5804625012528863,0.772452739030609,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_70,ncbi5476,1.0,1.0,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_72,ncbi5476,0.466221899217852,0.8941843709046395,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_75,ncbi5476,0.2050388284607895,0.6385287505502237,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_76,ncbi5476,0.4264979277202381,0.8724512054740409,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_77,ncbi5476,0.0219423623759738,0.2588731717929468,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_84,ncbi5476,0.3999840585480605,0.8428669655020798,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_87,ncbi5476,1.0,1.0,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
